DepTime,DayOfWeek,Holiday,Weekend,HighTemperature,Weather,WindStrength,Destination,Trips
2018/12/31 7:00,1,1,0,4,0,2,38,3
2018/12/31 7:00,1,1,0,4,0,2,39,7
2018/12/31 7:00,1,1,0,4,0,2,40,1
2018/12/31 7:00,1,1,0,4,0,2,41,8
2018/12/31 7:00,1,1,0,4,0,2,42,41
2018/12/31 7:00,1,1,0,4,0,2,43,3
2018/12/31 7:00,1,1,0,4,0,2,44,11
2018/12/31 7:00,1,1,0,4,0,2,45,5
2018/12/31 7:00,1,1,0,4,0,2,46,1
2018/12/31 7:00,1,1,0,4,0,2,47,8
2018/12/31 7:00,1,1,0,4,0,2,48,0
2018/12/31 8:00,1,1,0,4,0,2,0,78
2018/12/31 8:00,1,1,0,4,0,2,1,10
2018/12/31 8:00,1,1,0,4,0,2,2,7
2018/12/31 8:00,1,1,0,4,0,2,3,31
2018/12/31 8:00,1,1,0,4,0,2,4,587
2018/12/31 8:00,1,1,0,4,0,2,5,32
2018/12/31 8:00,1,1,0,4,0,2,6,491
2018/12/31 8:00,1,1,0,4,0,2,7,327
2018/12/31 8:00,1,1,0,4,0,2,8,813
2018/12/31 8:00,1,1,0,4,0,2,9,436
2018/12/31 8:00,1,1,0,4,0,2,10,126
2018/12/31 8:00,1,1,0,4,0,2,11,14
2018/12/31 8:00,1,1,0,4,0,2,12,11
2018/12/31 8:00,1,1,0,4,0,2,13,12
2018/12/31 8:00,1,1,0,4,0,2,14,191
2018/12/31 8:00,1,1,0,4,0,2,15,9
2018/12/31 8:00,1,1,0,4,0,2,16,7
2018/12/31 8:00,1,1,0,4,0,2,17,93
2018/12/31 8:00,1,1,0,4,0,2,18,171
2018/12/31 8:00,1,1,0,4,0,2,19,14
2018/12/31 8:00,1,1,0,4,0,2,20,2
2018/12/31 8:00,1,1,0,4,0,2,21,12
2018/12/31 8:00,1,1,0,4,0,2,22,12
2018/12/31 8:00,1,1,0,4,0,2,23,70
2018/12/31 8:00,1,1,0,4,0,2,24,20
2018/12/31 8:00,1,1,0,4,0,2,25,69
2018/12/31 8:00,1,1,0,4,0,2,26,121
2018/12/31 8:00,1,1,0,4,0,2,27,18
2018/12/31 8:00,1,1,0,4,0,2,28,33
2018/12/31 8:00,1,1,0,4,0,2,29,33
2018/12/31 8:00,1,1,0,4,0,2,30,3
2018/12/31 8:00,1,1,0,4,0,2,31,16
2018/12/31 8:00,1,1,0,4,0,2,32,9
2018/12/31 8:00,1,1,0,4,0,2,33,14
2018/12/31 8:00,1,1,0,4,0,2,34,141
2018/12/31 8:00,1,1,0,4,0,2,35,10
2018/12/31 8:00,1,1,0,4,0,2,36,10
2018/12/31 8:00,1,1,0,4,0,2,37,10
2018/12/31 8:00,1,1,0,4,0,2,38,3
2018/12/31 8:00,1,1,0,4,0,2,39,13
2018/12/31 8:00,1,1,0,4,0,2,40,3
2018/12/31 8:00,1,1,0,4,0,2,41,11
2018/12/31 8:00,1,1,0,4,0,2,42,148
2018/12/31 8:00,1,1,0,4,0,2,43,21
2018/12/31 8:00,1,1,0,4,0,2,44,29
2018/12/31 8:00,1,1,0,4,0,2,45,1
2018/12/31 8:00,1,1,0,4,0,2,46,3
2018/12/31 8:00,1,1,0,4,0,2,47,10
2018/12/31 8:00,1,1,0,4,0,2,48,0
2018/12/31 9:00,1,1,0,4,0,2,0,79
2018/12/31 9:00,1,1,0,4,0,2,1,17
2018/12/31 9:00,1,1,0,4,0,2,2,14
2018/12/31 9:00,1,1,0,4,0,2,3,29
2018/12/31 9:00,1,1,0,4,0,2,4,649
2018/12/31 9:00,1,1,0,4,0,2,5,49
2018/12/31 9:00,1,1,0,4,0,2,6,502
2018/12/31 9:00,1,1,0,4,0,2,7,369
2018/12/31 9:00,1,1,0,4,0,2,8,1212
2018/12/31 9:00,1,1,0,4,0,2,9,417
2018/12/31 9:00,1,1,0,4,0,2,10,117
2018/12/31 9:00,1,1,0,4,0,2,11,20
2018/12/31 9:00,1,1,0,4,0,2,12,8
2018/12/31 9:00,1,1,0,4,0,2,13,7
2018/12/31 9:00,1,1,0,4,0,2,14,168
2018/12/31 9:00,1,1,0,4,0,2,15,17
2018/12/31 9:00,1,1,0,4,0,2,16,10
2018/12/31 9:00,1,1,0,4,0,2,17,176
2018/12/31 9:00,1,1,0,4,0,2,18,132
2018/12/31 9:00,1,1,0,4,0,2,19,16
2018/12/31 9:00,1,1,0,4,0,2,20,4
2018/12/31 9:00,1,1,0,4,0,2,21,8
2018/12/31 9:00,1,1,0,4,0,2,22,16
2018/12/31 9:00,1,1,0,4,0,2,23,74
2018/12/31 9:00,1,1,0,4,0,2,24,16
2018/12/31 9:00,1,1,0,4,0,2,25,66
2018/12/31 9:00,1,1,0,4,0,2,26,139
2018/12/31 9:00,1,1,0,4,0,2,27,6
2018/12/31 9:00,1,1,0,4,0,2,28,57
2018/12/31 9:00,1,1,0,4,0,2,29,33
2018/12/31 9:00,1,1,0,4,0,2,30,1
2018/12/31 9:00,1,1,0,4,0,2,31,31
2018/12/31 9:00,1,1,0,4,0,2,32,13
2018/12/31 9:00,1,1,0,4,0,2,33,26
2018/12/31 9:00,1,1,0,4,0,2,34,136
2018/12/31 9:00,1,1,0,4,0,2,35,10
2018/12/31 9:00,1,1,0,4,0,2,36,21
2018/12/31 9:00,1,1,0,4,0,2,37,1
